State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,NEEMUCH,2012,Kharif     ,Barley,1098,3109
Madhya Pradesh,SEONI,2012,Whole Year ,Onion,607,15930
Madhya Pradesh,MANDSAUR,2012,Kharif     ,Moong(Green Gram),690,421
Madhya Pradesh,ALIRAJPUR,2013,Whole Year ,Dry ginger,27,62
Madhya Pradesh,DATIA,2013,Whole Year ,Onion,162,1225
Madhya Pradesh,BHOPAL,2013,Kharif     ,Rice,522,678
Madhya Pradesh,INDORE,2013,Whole Year ,Coriander,35,11
Madhya Pradesh,SINGRAULI,2013,Kharif     ,Urad,6260,2902
Madhya Pradesh,KHANDWA,2013,Kharif     ,Horse-gram,46,25
Madhya Pradesh,DINDORI,2013,Rabi       ,Khesari,69,34
Madhya Pradesh,SEHORE,2013,Rabi       ,Rapeseed &Mustard,68,58
Madhya Pradesh,SEONI,2013,Rabi       ,Linseed,7613,3081
Madhya Pradesh,DATIA,2013,Kharif     ,Moong(Green Gram),1232,489
Madhya Pradesh,UMARIA,2013,Rabi       ,Khesari,2,1
Madhya Pradesh,JABALPUR,2013,Whole Year ,Onion,164,5063
Madhya Pradesh,UJJAIN,2013,Whole Year ,Coriander,984,289
Madhya Pradesh,KHANDWA,2013,Kharif     ,Jowar,7336,11892
Madhya Pradesh,CHHINDWARA,2013,Kharif     ,Other Kharif pulses,2070,906
Madhya Pradesh,JHABUA,2013,Rabi       ,Rapeseed &Mustard,3,2
Madhya Pradesh,RAISEN,2013,Rabi       ,Moong(Green Gram),6977,2554
Madhya Pradesh,ANUPPUR,2013,Rabi       ,Other  Rabi pulses,44,18
Madhya Pradesh,RAISEN,2013,Rabi       ,Khesari,5966,3434
Madhya Pradesh,MANDLA,2013,Kharif     ,Other Kharif pulses,63,30
Madhya Pradesh,UJJAIN,2013,Kharif     ,Groundnut,199,210
Madhya Pradesh,INDORE,2013,Whole Year ,Dry ginger,11,24
Madhya Pradesh,UMARIA,2013,Rabi       ,Rapeseed &Mustard,6911,4833
Madhya Pradesh,NEEMUCH,2013,Kharif     ,Groundnut,3865,4643
Madhya Pradesh,BALAGHAT,2013,Rabi       ,Rapeseed &Mustard,3061,2812
Madhya Pradesh,HARDA,2013,Kharif     ,Moong(Green Gram),4,1
Madhya Pradesh,DAMOH,2013,Rabi       ,Linseed,182,65
Madhya Pradesh,RATLAM,2013,Rabi       ,Peas & beans (Pulses),1607,1762
Madhya Pradesh,KHANDWA,2013,Whole Year ,Dry ginger,406,431
Madhya Pradesh,SINGRAULI,2013,Kharif     ,Niger seed,1762,1185
Madhya Pradesh,SATNA,2013,Whole Year ,Dry chillies,773,390
Madhya Pradesh,RAJGARH,2013,Kharif     ,Sannhamp,13,5
Madhya Pradesh,DATIA,2013,Rabi       ,Masoor,3178,2688
Madhya Pradesh,RATLAM,2013,Rabi       ,Jowar,3,7
Madhya Pradesh,DAMOH,2013,Kharif     ,Moong(Green Gram),495,118
Madhya Pradesh,CHHATARPUR,2013,Whole Year ,Potato,1660,10673
Madhya Pradesh,RAISEN,2013,Whole Year ,Sugarcane,282,5570
Madhya Pradesh,BETUL,2013,Rabi       ,Urad,12,2
Madhya Pradesh,JABALPUR,2013,Kharif     ,Groundnut,158,257
Madhya Pradesh,SEHORE,2013,Rabi       ,Khesari,4,3
Madhya Pradesh,BARWANI,2013,Whole Year ,Sesamum,265,100
Madhya Pradesh,DHAR,2013,Kharif     ,Horse-gram,2422,1192
Madhya Pradesh,REWA,2013,Kharif     ,Other Kharif pulses,3,1
Madhya Pradesh,SATNA,2013,Whole Year ,Coriander,96,32
Madhya Pradesh,AGAR MALWA,2013,Kharif     ,Sannhamp,21,50
Madhya Pradesh,REWA,2013,Kharif     ,Mesta,42,115
Madhya Pradesh,BURHANPUR,2013,Rabi       ,Masoor,11,8
Madhya Pradesh,JABALPUR,2013,Whole Year ,Coriander,717,258
Madhya Pradesh,SAGAR,2013,Whole Year ,Sweet potato,80,429
Madhya Pradesh,UMARIA,2013,Whole Year ,Garlic,56,178
Madhya Pradesh,ASHOKNAGAR,2013,Whole Year ,Garlic,47,149
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Coriander,627,303
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sweet potato,139,1280
Madhya Pradesh,KHARGONE,2013,Rabi       ,Peas & beans (Pulses),62,27
Madhya Pradesh,VIDISHA,2013,Rabi       ,Khesari,8918,4683
Madhya Pradesh,JABALPUR,2013,Whole Year ,Turmeric,10,17
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Other Kharif pulses,17,12
Madhya Pradesh,DEWAS,2013,Kharif     ,Sannhamp,24,78
Madhya Pradesh,AGAR MALWA,2013,Rabi       ,Linseed,33,25
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Dry chillies,199,579
Madhya Pradesh,GUNA,2013,Rabi       ,Peas & beans (Pulses),237,240
Madhya Pradesh,UJJAIN,2013,Kharif     ,Maize,6610,5325
Madhya Pradesh,CHHATARPUR,2013,Kharif     ,Jowar,10340,5439
Madhya Pradesh,SINGRAULI,2013,Kharif     ,Other Kharif pulses,55,16
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Horse-gram,7694,4838
Madhya Pradesh,MANDSAUR,2013,Kharif     ,Jowar,180,177
Madhya Pradesh,HARDA,2013,Rabi       ,Jowar,76,179
Madhya Pradesh,SEHORE,2013,Kharif     ,Groundnut,446,403
Madhya Pradesh,BHIND,2013,Whole Year ,Sweet potato,2,9
Madhya Pradesh,SEHORE,2013,Kharif     ,Urad,419,88
Madhya Pradesh,SIDHI,2013,Kharif     ,Jowar,10905,13646
Madhya Pradesh,VIDISHA,2013,Whole Year ,Garlic,12,26
Madhya Pradesh,BARWANI,2013,Whole Year ,Dry ginger,461,820
Madhya Pradesh,KHANDWA,2013,Whole Year ,Banana,36,1459
Madhya Pradesh,JABALPUR,2013,Rabi       ,Rapeseed &Mustard,3680,3235
Madhya Pradesh,ANUPPUR,2013,Rabi       ,Peas & beans (Pulses),2154,1544
Madhya Pradesh,CHHATARPUR,2013,Whole Year ,Dry ginger,910,760
Madhya Pradesh,RAISEN,2013,Kharif     ,Horse-gram,2,1
Madhya Pradesh,SHAHDOL,2013,Rabi       ,Peas & beans (Pulses),1860,1815
Madhya Pradesh,DINDORI,2013,Kharif     ,Groundnut,16,16
Madhya Pradesh,SEONI,2013,Rabi       ,Moong(Green Gram),146,60
Madhya Pradesh,BHOPAL,2013,Whole Year ,Garlic,307,919
Madhya Pradesh,KATNI,2013,Kharif     ,Groundnut,29,53
Madhya Pradesh,NEEMUCH,2013,Whole Year ,Sweet potato,5,64
Madhya Pradesh,SEHORE,2013,Rabi       ,Peas & beans (Pulses),1414,665
Madhya Pradesh,MORENA,2013,Whole Year ,Dry chillies,260,257
Madhya Pradesh,BETUL,2013,Kharif     ,Sannhamp,40,72
Madhya Pradesh,BHOPAL,2013,Whole Year ,Sugarcane,175,5140
Madhya Pradesh,UMARIA,2013,Whole Year ,Onion,215,2143
Madhya Pradesh,CHHINDWARA,2013,Rabi       ,Linseed,363,341
Madhya Pradesh,HARDA,2013,Whole Year ,Turmeric,11,12
Madhya Pradesh,SHAJAPUR,2013,Whole Year ,Dry chillies,218,110
Madhya Pradesh,DEWAS,2013,Kharif     ,Rice,113,76
Madhya Pradesh,SEHORE,2013,Kharif     ,Maize,8241,4799
Madhya Pradesh,HARDA,2013,Kharif     ,Maize,483,610
Madhya Pradesh,AGAR MALWA,2013,Kharif     ,Bajra,5,4
Madhya Pradesh,ASHOKNAGAR,2013,Whole Year ,Onion,137,2638
Madhya Pradesh,CHHATARPUR,2013,Whole Year ,Garlic,176,344
Madhya Pradesh,SINGRAULI,2013,Whole Year ,Garlic,97,244
Madhya Pradesh,UJJAIN,2013,Kharif     ,Jowar,646,364
Madhya Pradesh,SAGAR,2013,Rabi       ,Khesari,4047,2211
Madhya Pradesh,PANNA,2013,Whole Year ,Coriander,821,625
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Urad,10566,2068
Madhya Pradesh,SIDHI,2013,Whole Year ,Sweet potato,13,93
Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Turmeric,205,183
Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Sugarcane,189,6960
Madhya Pradesh,KATNI,2013,Kharif     ,Other Kharif pulses,70,17
Madhya Pradesh,UMARIA,2013,Rabi       ,Peas & beans (Pulses),2581,1884
Madhya Pradesh,RAJGARH,2013,Kharif     ,Barley,146,323
Madhya Pradesh,BARWANI,2013,Whole Year ,Potato,11,269
Madhya Pradesh,DATIA,2013,Kharif     ,Soyabean,1769,1446
Madhya Pradesh,CHHINDWARA,2013,Whole Year ,Sesamum,822,547
Madhya Pradesh,CHHINDWARA,2013,Kharif     ,Horse-gram,175,40
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Sannhamp,66,134
Madhya Pradesh,CHHINDWARA,2013,Kharif     ,Niger seed,8912,4097
Madhya Pradesh,CHHINDWARA,2013,Whole Year ,Dry chillies,2472,1941
Maharashtra,LATUR,1997,Rabi       ,Other  Rabi pulses,140,6
Maharashtra,LATUR,1997,Whole Year ,Cotton(lint),286,12900
Maharashtra,RATNAGIRI,1997,Kharif     ,Arhar/Tur,500,200
Maharashtra,GADCHIROLI,1997,Kharif     ,Gram,3600,800
Maharashtra,PUNE,1997,Autumn     ,Maize,4,4570
Maharashtra,SANGLI,1997,Summer     ,Maize,1100,2000
Maharashtra,AMRAVATI,1997,Kharif     ,Bajra,1700,700
Maharashtra,PARBHANI,1997,Kharif     ,Pulses total,1883,127
Maharashtra,BEED,1997,Kharif     ,Pulses total,797,132
Maharashtra,SANGLI,1997,Rabi       ,Other  Rabi pulses,60,2
Maharashtra,NANDED,1997,Kharif     ,Pulses total,1378,242
Maharashtra,OSMANABAD,1997,Kharif     ,Total foodgrain,2424,812
Maharashtra,PARBHANI,1997,Rabi       ,Maize,300,500
Maharashtra,CHANDRAPUR,1997,Kharif     ,Pulses total,410,141
Maharashtra,BEED,1997,Summer     ,Maize,200,300
Maharashtra,JALGAON,1997,Summer     ,Maize,500,700
Maharashtra,LATUR,1997,Kharif     ,Bajra,8500,3000
Maharashtra,RATNAGIRI,1997,Kharif     ,Total foodgrain,1150,2140
Maharashtra,BHANDARA,1997,Kharif     ,Pulses total,163,49
Maharashtra,AMRAVATI,1997,Kharif     ,Rice,9500,5800
Maharashtra,YAVATMAL,1997,Kharif     ,Maize,500,600
Maharashtra,SATARA,1997,Whole Year ,Cotton(lint),45,10600
Maharashtra,WARDHA,1997,Kharif     ,Urad,600,100
Maharashtra,PUNE,1997,Kharif     ,Jowar,4200,5200
Maharashtra,NANDED,1998,Kharif     ,Castor seed,700,200
Maharashtra,NANDED,1998,Rabi       ,Other  Rabi pulses,800,300
Maharashtra,PUNE,1998,Kharif     ,Sesamum,2500,1000
Maharashtra,LATUR,1998,Kharif     ,Other Kharif pulses,3900,1600
Maharashtra,NASHIK,1998,Kharif     ,Sesamum,600,200
Maharashtra,PARBHANI,1998,Kharif     ,Sunflower,6000,2900
Maharashtra,SANGLI,1998,Kharif     ,Ragi,800,1200
Maharashtra,KOLHAPUR,1998,Kharif     ,Arhar/Tur,3500,1300
Maharashtra,AHMEDNAGAR,1998,Kharif     ,Sunflower,11500,3500
Maharashtra,LATUR,1998,Kharif     ,Other Cereals & Millets,500,300
Maharashtra,LATUR,1998,Rabi       ,Rapeseed &Mustard,800,200
Maharashtra,YAVATMAL,1998,Kharif     ,Sesamum,6800,2400
Maharashtra,LATUR,1998,Summer     ,Sunflower,1000,600
Maharashtra,THANE,1998,Rabi       ,Sesamum,600,100
Maharashtra,BHANDARA,1998,Kharif     ,Urad,1700,500
Maharashtra,YAVATMAL,1998,Rabi       ,Sunflower,700,500
Maharashtra,SINDHUDURG,1998,Kharif     ,Other Kharif pulses,2200,800
Maharashtra,JALNA,1998,Kharif     ,Groundnut,2300,1200
Maharashtra,AKOLA,1998,Summer     ,Groundnut,2300,2000
Maharashtra,CHANDRAPUR,1998,Rabi       ,Rapeseed &Mustard,600,100
Maharashtra,SOLAPUR,1998,Kharif     ,Sesamum,700,300
Maharashtra,NAGPUR,1998,Kharif     ,Moong(Green Gram),2900,900
Maharashtra,GADCHIROLI,1998,Kharif     ,Moong(Green Gram),100,100
Maharashtra,BHANDARA,1998,Rabi       ,Rapeseed &Mustard,1700,300
Maharashtra,JALGAON,1998,Rabi       ,Safflower,200,100
Maharashtra,BHANDARA,1998,Kharif     ,Groundnut,200,200
Maharashtra,SATARA,1998,Rabi       ,Rapeseed &Mustard,400,100
Maharashtra,SATARA,1998,Kharif     ,Arhar/Tur,7600,2900
Maharashtra,WARDHA,1998,Kharif     ,Other Cereals & Millets,200,100
Maharashtra,DHULE,1998,Kharif     ,Sesamum,10900,4000
Maharashtra,PUNE,1998,Summer     ,Maize,1700,3100
Maharashtra,RATNAGIRI,1998,Summer     ,Groundnut,500,500
Maharashtra,SOLAPUR,1998,Kharif     ,Urad,3400,1500
Maharashtra,NANDED,1998,Rabi       ,Sesamum,700,100
Maharashtra,BEED,1998,Summer     ,Sunflower,1700,1000
Maharashtra,SINDHUDURG,1998,Kharif     ,Sesamum,200,100
Maharashtra,JALGAON,1998,Kharif     ,Castor seed,400,200
Maharashtra,NANDED,1998,Kharif     ,Soyabean,6100,5800
Maharashtra,SANGLI,1998,Rabi       ,Other Cereals & Millets,700,700
Maharashtra,KOLHAPUR,1998,Kharif     ,Other Kharif pulses,6000,2400
Maharashtra,JALNA,1998,Kharif     ,Sesamum,3800,1000
Maharashtra,RAIGAD,1998,Kharif     ,Moong(Green Gram),100,100
Maharashtra,AMRAVATI,1998,Kharif     ,Urad,9900,5400
Maharashtra,RAIGAD,1998,Kharif     ,Arhar/Tur,1000,500
Maharashtra,GADCHIROLI,1998,Rabi       ,Linseed,4400,800
Maharashtra,BEED,1998,Kharif     ,Other Cereals & Millets,100,100
Maharashtra,JALGAON,1998,Rabi       ,Other  Rabi pulses,100,100
Maharashtra,KOLHAPUR,1999,Summer     ,Groundnut,2300,5000
Maharashtra,BHANDARA,1999,Rabi       ,Jowar,1400,600
Maharashtra,NANDED,1999,Kharif     ,Sesamum,7800,1800
Maharashtra,NAGPUR,1999,Summer     ,Groundnut,1600,1200
Maharashtra,NAGPUR,1999,Kharif     ,Urad,2700,700
Maharashtra,JALGAON,1999,Summer     ,Groundnut,10300,11600
Maharashtra,BHANDARA,1999,Kharif     ,Moong(Green Gram),600,200
Maharashtra,SINDHUDURG,1999,Rabi       ,Maize,100,100
Maharashtra,LATUR,1999,Kharif     ,Soyabean,6000,8100
Maharashtra,NANDURBAR,1999,Kharif     ,Maize,169,173
Maharashtra,CHANDRAPUR,1999,Kharif     ,Urad,1600,400
Maharashtra,AKOLA,1999,Kharif     ,Other Kharif pulses,500,300
Maharashtra,AMRAVATI,1999,Kharif     ,Urad,10700,5500
Maharashtra,SANGLI,1999,Rabi       ,Safflower,10600,7200
Maharashtra,BHANDARA,1999,Kharif     ,Urad,1100,300
Maharashtra,LATUR,1999,Kharif     ,Castor seed,300,100
Maharashtra,JALNA,1999,Kharif     ,Castor seed,300,100
Maharashtra,YAVATMAL,1999,Rabi       ,Safflower,1400,900
Maharashtra,GADCHIROLI,1999,Rabi       ,Sunflower,200,100
Maharashtra,OSMANABAD,1999,Kharif     ,Maize,10700,13000
Maharashtra,AMRAVATI,1999,Kharif     ,Rice,8800,5600
Maharashtra,CHANDRAPUR,1999,Rabi       ,Rapeseed &Mustard,400,100
Maharashtra,HINGOLI,1999,Summer     ,Groundnut,5000,6600
Maharashtra,OSMANABAD,1999,Summer     ,Maize,200,300
Maharashtra,THANE,1999,Kharif     ,Small millets,11300,7900
Maharashtra,AKOLA,1999,Rabi       ,Safflower,6500,5300
Maharashtra,NASHIK,1999,Kharif     ,Moong(Green Gram),7900,6500
Maharashtra,RAIGAD,1999,Summer     ,Groundnut,200,200
Maharashtra,BULDHANA,1999,Kharif     ,Rice,200,100
Maharashtra,KOLHAPUR,1999,Rabi       ,Maize,3300,5500
Maharashtra,SOLAPUR,1999,Kharif     ,Sesamum,900,200
Maharashtra,AURANGABAD,1999,Kharif     ,Niger seed,600,200
Maharashtra,DHULE,1999,Kharif     ,Ragi,6500,5300
Maharashtra,AKOLA,1999,Whole Year ,Sugarcane,200,18300
Maharashtra,SANGLI,1999,Rabi       ,Small millets,700,200
Maharashtra,SATARA,1999,Summer     ,Sunflower,100,100
Maharashtra,PARBHANI,1999,Kharif     ,Other Kharif pulses,1400,500
Maharashtra,NAGPUR,1999,Kharif     ,Maize,300,300
Maharashtra,KOLHAPUR,1999,Kharif     ,Moong(Green Gram),1400,900
Maharashtra,NANDURBAR,1999,Rabi       ,Other  Rabi pulses,100,100
Maharashtra,BEED,1999,Kharif     ,Urad,10300,3900
Maharashtra,BHANDARA,1999,Rabi       ,Gram,6000,2600
Maharashtra,AHMEDNAGAR,1999,Kharif     ,Ragi,2600,2500
Maharashtra,WARDHA,1999,Kharif     ,Other Kharif pulses,1200,300
Maharashtra,SOLAPUR,1999,Kharif     ,Urad,3500,2200
Maharashtra,AURANGABAD,1999,Summer     ,Groundnut,800,800
Maharashtra,RATNAGIRI,1999,Kharif     ,Urad,300,200
Maharashtra,AMRAVATI,1999,Rabi       ,Jowar,200,100
Maharashtra,BHANDARA,1999,Summer     ,Groundnut,200,200
Maharashtra,BHANDARA,1999,Kharif     ,Arhar/Tur,6100,5400
Maharashtra,CHANDRAPUR,1999,Rabi       ,Sesamum,1000,300
Maharashtra,BEED,1999,Summer     ,Groundnut,3600,3700
Maharashtra,NANDED,1999,Kharif     ,Niger seed,2200,500
Maharashtra,WARDHA,1999,Kharif     ,Moong(Green Gram),1300,500
Maharashtra,NANDED,1999,Rabi       ,Other  Rabi pulses,900,400
Maharashtra,AHMEDNAGAR,1999,Kharif     ,Soyabean,7500,10400
Maharashtra,NAGPUR,1999,Kharif     ,Bajra,100,100
Maharashtra,WASHIM,1999,Summer     ,Groundnut,700,800
Maharashtra,SANGLI,1999,Kharif     ,Cotton(lint),3300,7600
Maharashtra,NANDURBAR,2000,Kharif     ,Sunflower,600,300
Maharashtra,AHMEDNAGAR,2000,Kharif     ,Sesamum,1100,200
Maharashtra,NANDURBAR,2000,Rabi       ,Sunflower,200,100
Maharashtra,JALNA,2000,Kharif     ,Sunflower,5500,2600
Maharashtra,JALNA,2000,Rabi       ,Other  Rabi pulses,300,100
Maharashtra,PARBHANI,2000,Rabi       ,Linseed,1000,300
Maharashtra,GADCHIROLI,2000,Kharif     ,Soyabean,1800,1800
Maharashtra,NAGPUR,2000,Kharif     ,Maize,500,500
Maharashtra,GONDIA,2000,Kharif     ,Arhar/Tur,3900,3000
Maharashtra,PARBHANI,2000,Kharif     ,Bajra,9200,6000
Maharashtra,GONDIA,2000,Rabi       ,Rapeseed &Mustard,200,10
Maharashtra,SANGLI,2000,Summer     ,Groundnut,1200,2200
Maharashtra,WASHIM,2000,Rabi       ,Sunflower,5400,3000
Maharashtra,KOLHAPUR,2000,Kharif     ,Moong(Green Gram),1500,1300
Maharashtra,SANGLI,2000,Kharif     ,Sunflower,4600,2300
Maharashtra,SOLAPUR,2000,Rabi       ,Small millets,200,100
Maharashtra,RATNAGIRI,2000,Summer     ,Rice,400,1200
Maharashtra,OSMANABAD,2000,Kharif     ,Sesamum,6800,1500
Maharashtra,PUNE,2000,Kharif     ,Niger seed,2100,600
Maharashtra,SINDHUDURG,2000,Summer     ,Groundnut,3400,7600
Maharashtra,YAVATMAL,2000,Kharif     ,Sesamum,7300,1700
Maharashtra,GADCHIROLI,2000,Kharif     ,Other Kharif pulses,1900,700
Maharashtra,BHANDARA,2000,Rabi       ,Linseed,4800,1100
Maharashtra,PARBHANI,2000,Kharif     ,Sesamum,4800,900
Maharashtra,WASHIM,2000,Kharif     ,Maize,100,100
Maharashtra,GADCHIROLI,2000,Kharif     ,Small millets,1200,800
Maharashtra,SINDHUDURG,2000,Kharif     ,Groundnut,1400,500
Maharashtra,SATARA,2000,Rabi       ,Sesamum,100,100
Maharashtra,HINGOLI,2000,Kharif     ,Maize,200,200
Maharashtra,WASHIM,2000,Kharif     ,Sesamum,2400,600
Maharashtra,GADCHIROLI,2000,Kharif     ,Maize,2700,3600
Maharashtra,HINGOLI,2000,Rabi       ,Linseed,1300,400
Maharashtra,PARBHANI,2000,Rabi       ,Maize,900,1100
Maharashtra,NASHIK,2000,Rabi       ,Rapeseed &Mustard,200,100
Maharashtra,RAIGAD,2000,Kharif     ,Sesamum,200,100
Maharashtra,BULDHANA,2000,Rabi       ,Safflower,5500,1900
Maharashtra,AMRAVATI,2000,Kharif     ,Small millets,4400,2700
Maharashtra,SOLAPUR,2000,Kharif     ,Groundnut,8100,5300
Maharashtra,HINGOLI,2000,Rabi       ,Maize,100,100
Maharashtra,NANDURBAR,2000,Kharif     ,Sesamum,1100,200
Maharashtra,JALGAON,2000,Kharif     ,Soyabean,2900,2900
Maharashtra,WASHIM,2000,Kharif     ,Sunflower,400,200
Maharashtra,RAIGAD,2000,Summer     ,Groundnut,200,300
Maharashtra,LATUR,2000,Summer     ,Groundnut,800,600
Maharashtra,CHANDRAPUR,2000,Kharif     ,Moong(Green Gram),1700,700
Maharashtra,SINDHUDURG,2000,Kharif     ,Small millets,1100,700
Maharashtra,AHMEDNAGAR,2000,Rabi       ,Rapeseed &Mustard,200,100
Maharashtra,AURANGABAD,2000,Rabi       ,Maize,1300,1500
Maharashtra,GADCHIROLI,2000,Kharif     ,Urad,100,100
Maharashtra,THANE,2000,Rabi       ,Other  Rabi pulses,4900,1800
Maharashtra,SINDHUDURG,2001,Summer     ,Groundnut,3400,7600
Maharashtra,DHULE,2001,Rabi       ,Gram,8400,4600
Maharashtra,RAIGAD,2001,Kharif     ,Moong(Green Gram),100,100
Maharashtra,RATNAGIRI,2001,Kharif     ,Sesamum,100,100
Maharashtra,DHULE,2001,Rabi       ,Maize,600,1100
Maharashtra,NANDED,2001,Kharif     ,Bajra,500,200
Maharashtra,AMRAVATI,2001,Rabi       ,Sunflower,900,500
Maharashtra,GADCHIROLI,2001,Kharif     ,Urad,100,100
Maharashtra,KOLHAPUR,2001,Kharif     ,Urad,3100,1400
Maharashtra,GADCHIROLI,2001,Kharif     ,Arhar/Tur,1500,1600
Maharashtra,SATARA,2001,Kharif     ,Sesamum,300,100
Maharashtra,AHMEDNAGAR,2001,Rabi       ,Small millets,6000,2900
Maharashtra,WARDHA,2001,Rabi       ,Jowar,1700,800
Maharashtra,DHULE,2001,Summer     ,Maize,100,100
Maharashtra,BHANDARA,2001,Rabi       ,Rapeseed &Mustard,100,10
Maharashtra,SATARA,2001,Rabi       ,Small millets,200,200
Maharashtra,LATUR,2001,Kharif     ,Maize,4700,8600
Maharashtra,AKOLA,2001,Rabi       ,Jowar,100,100
Maharashtra,NANDURBAR,2001,Kharif     ,Small millets,10300,6500
Maharashtra,SINDHUDURG,2001,Kharif     ,Small millets,1000,600
Maharashtra,LATUR,2001,Rabi       ,Small millets,100,100
Maharashtra,NAGPUR,2001,Summer     ,Rice,200,400
Maharashtra,PUNE,2001,Kharif     ,Niger seed,2100,400
Maharashtra,WARDHA,2001,Summer     ,Groundnut,400,400
Maharashtra,AKOLA,2001,Kharif     ,Small millets,700,400
Maharashtra,NASHIK,2001,Kharif     ,Soyabean,5500,10000
Maharashtra,WARDHA,2001,Rabi       ,Other  Rabi pulses,400,100
Maharashtra,BULDHANA,2001,Summer     ,Groundnut,600,600
Maharashtra,KOLHAPUR,2001,Kharif     ,Small millets,2300,1500
Maharashtra,PARBHANI,2001,Summer     ,Sunflower,200,100
Maharashtra,OSMANABAD,2001,Rabi       ,Small millets,1200,600
Maharashtra,NANDED,2001,Rabi       ,Safflower,7500,5500
Maharashtra,OSMANABAD,2001,Summer     ,Groundnut,700,700
Maharashtra,THANE,2001,Summer     ,Rice,2400,5100
Maharashtra,SINDHUDURG,2001,Kharif     ,Niger seed,100,100
Maharashtra,BULDHANA,2001,Kharif     ,Bajra,7800,2900
Maharashtra,OSMANABAD,2001,Kharif     ,Maize,9000,5200
Maharashtra,BEED,2001,Summer     ,Sunflower,1500,600
Maharashtra,SATARA,2001,Summer     ,Maize,600,800
Maharashtra,DHULE,2001,Rabi       ,Sesamum,200,10
Maharashtra,AMRAVATI,2001,Kharif     ,Groundnut,3400,3400
Maharashtra,PARBHANI,2001,Kharif     ,Other Kharif pulses,400,100
Maharashtra,NANDURBAR,2001,Summer     ,Groundnut,3700,3900
Maharashtra,AKOLA,2001,Kharif     ,Other Kharif pulses,7300,2100
Maharashtra,PUNE,2001,Summer     ,Maize,1400,2000
Maharashtra,GADCHIROLI,2001,Rabi       ,Sesamum,1400,300
Maharashtra,NAGPUR,2001,Rabi       ,Rapeseed &Mustard,200,100
Maharashtra,NANDURBAR,2001,Kharif     ,Niger seed,200,100
Maharashtra,DHULE,2001,Kharif     ,Sesamum,10300,3400
Maharashtra,AHMEDNAGAR,2001,Rabi       ,Rapeseed &Mustard,100,10
Maharashtra,NAGPUR,2001,Rabi       ,Jowar,9800,4000
Maharashtra,BEED,2001,Kharif     ,Niger seed,2200,400
Maharashtra,BULDHANA,2002,Summer     ,Maize,100,100
Maharashtra,NANDURBAR,2002,Summer     ,Maize,100,100
Maharashtra,LATUR,2002,Kharif     ,Niger seed,9500,1800
Maharashtra,PUNE,2002,Rabi       ,Sesamum,600,100
Maharashtra,RAIGAD,2002,Kharif     ,Moong(Green Gram),100,100
Maharashtra,AMRAVATI,2002,Rabi       ,Wheat,11100,11500
Maharashtra,HINGOLI,2002,Rabi       ,Small millets,400,200
Maharashtra,AURANGABAD,2002,Summer     ,Groundnut,200,400
Maharashtra,AURANGABAD,2002,Kharif     ,Groundnut,8200,5800
Maharashtra,BEED,2002,Kharif     ,Rice,2400,600
Maharashtra,AHMEDNAGAR,2002,Kharif     ,Groundnut,5800,4000
Maharashtra,PUNE,2002,Kharif     ,Sunflower,1100,400
Maharashtra,CHANDRAPUR,2002,Kharif     ,Small millets,500,300
Maharashtra,PARBHANI,2002,Rabi       ,Rapeseed &Mustard,400,100
Maharashtra,NANDURBAR,2002,Rabi       ,Maize,200,300
Maharashtra,AURANGABAD,2002,Kharif     ,Rice,600,200
Maharashtra,PUNE,2002,Kharif     ,Niger seed,2100,500
Maharashtra,BULDHANA,2002,Rabi       ,Maize,500,600
Maharashtra,RATNAGIRI,2002,Rabi       ,Maize,100,100
Maharashtra,AKOLA,2002,Kharif     ,Other Kharif pulses,900,100
Maharashtra,PUNE,2002,Rabi       ,Sunflower,1600,700
Maharashtra,NANDURBAR,2002,Rabi       ,Gram,11500,7400
Maharashtra,JALGAON,2002,Kharif     ,Castor seed,200,10
Maharashtra,HINGOLI,2002,Kharif     ,Sesamum,2100,600
Maharashtra,JALNA,2002,Kharif     ,Small millets,300,100
Maharashtra,NANDURBAR,2002,Summer     ,Groundnut,5500,10400
Maharashtra,BEED,2002,Rabi       ,Rapeseed &Mustard,700,100
Maharashtra,SINDHUDURG,2002,Kharif     ,Niger seed,100,10
Maharashtra,AURANGABAD,2002,Kharif     ,Niger seed,400,100
Maharashtra,SOLAPUR,2002,Summer     ,Maize,1800,3200
Maharashtra,RAIGAD,2002,Kharif     ,Arhar/Tur,1000,500
Maharashtra,SANGLI,2002,Rabi       ,Rapeseed &Mustard,200,100
Maharashtra,THANE,2002,Rabi       ,Other  Rabi pulses,4300,1800
Maharashtra,BHANDARA,2002,Kharif     ,Sesamum,800,100
Maharashtra,NAGPUR,2002,Rabi       ,Sunflower,200,100
Maharashtra,KOLHAPUR,2002,Summer     ,Rice,500,1500
